transaction_id,transaction_date,customer_id,city,merchant_category,payment_mode,amount
TXN001549,2026-04-09,CUST82220,Indore,Restaurants,NetBanking,18857.47
TXN001550,2026-01-26,CUST37440,vijayawada,Healthcare,NetBanking,11265.65
TXN001551,2026-04-20,CUST93273,Chennai,Utilities,UPI,19790.88
TXN001552,2026-03-11,CUST24213,Coimbatore,Grocery,Credit Card,51143.13
TXN001553,2026-05-23,CUST17834,Hyderabad,Grocery,Debit Card,44002.92
TXN001554,2026-06-28,CUST34851,Jaipur,Electronics,Debit Card,68335.02
TXN001555,2026-04-13,CUST33828,Vijayawada,Restaurants,Credit Card,76296.79
TXN001556,2026-04-09,CUST98078,Kolkata,Healthcare,Wallet,47344.31
TXN001557,2026-03-12,CUST60110,Jaipur,Restaurants,Debit Card,63120.68
TXN001558,2026-03-30,CUST22895,Lucknow,Fashion,NetBanking,46178.03
TXN001559,2026-06-22,CUST56009,Coimbatore,Utilities,Credit Card,25957.81
TXN001560,2026-04-30,CUST32962,Vijayawada,Healthcare,Debit Card,84367.72
TXN001561,2026-01-31,CUST49081,Nagpur,Utilities,Credit Card,78731.63
TXN001562,2026-02-26,CUST80715,mumbai,Electronics,Debit Card,30782.3
TXN001563,2026-06-07,CUST50868,Hyderabad,Restaurants,Credit Card,12876.39
TXN001564,2026-05-29,CUST50992,Indore,Utilities,UPI,9026.63
TXN001565,2026-04-13,CUST54308,bengaluru,Healthcare,Wallet,62926.71
TXN001566,2026-05-16,CUST36518,Jaipur,Travel,Wallet,47659.11
TXN001567,2026-04-03,CUST87521,Lucknow,Utilities,Wallet,17491.69
TXN001568,2026-01-25,CUST91481,Pune,Healthcare,UPI,82901.04
TXN001569,2026-02-14,CUST97584,Vijayawada,Fashion,Wallet,73734.13
TXN001570,2026-02-09,CUST22625,Mumbai,Electronics,UPI,79011.73
TXN001571,2026-05-27,CUST74443,Vijayawada,Fuel,NetBanking,42696.1
TXN001572,2026-06-09,CUST20737,kolkata,Utilities,UPI,50329.54
TXN001573,2026-04-16,CUST94930,Visakhapatnam,Utilities,UPI,25343.77
TXN001574,2026-01-25,CUST17778,Vijayawada,Healthcare,UPI,76286.3
TXN001575,2026-04-02,CUST38099,Visakhapatnam,Electronics,UPI,71716.49
TXN001576,2026-02-20,CUST44722,Bengaluru,Fashion,NetBanking,23077.87
TXN001577,2026-04-20,CUST20060,Bengaluru,Healthcare,Credit Card,8299.15
TXN001578,2026-03-13,CUST54781,Bengaluru,Fuel,Wallet,42844.57
TXN001579,2026-04-08,CUST42075,Coimbatore,Fashion,UPI,43872.39
TXN001580,2026-06-21,CUST34389,Bengaluru,Fuel,NetBanking,199.25
TXN001581,2026-05-07,CUST91765,mumbai,Grocery,Debit Card,8103.98
TXN001582,2026-01-29,CUST75842,Indore,Electronics,Credit Card,76266.55
TXN001583,2026-03-30,CUST26052,Kolkata,Utilities,Credit Card,69038.28
TXN001584,2026-04-13,CUST23286,indore,Fashion,Wallet,28903.23
TXN001585,2026-06-01,CUST47093,Bengaluru,Fashion,NetBanking,14682.72
TXN001586,2026-06-26,CUST39795,Indore,Electronics,NetBanking,30509.32
TXN001587,2026-03-06,CUST90272,Visakhapatnam,Fuel,Wallet,83199.32
TXN001588,2026-05-06,CUST71510,Lucknow,Utilities,Wallet,12899.7
TXN001589,2026-01-25,CUST10363,Hyderabad,Electronics,Credit Card,15043.54
TXN001590,2026-04-30,CUST56666,Kolkata,Fashion,Wallet,42382.62
TXN001591,2026-06-25,CUST85499,Vijayawada,Healthcare,NetBanking,46984.98
TXN001592,2026-05-19,CUST36481,Indore,Fuel,UPI,75835.75
TXN001593,2026-03-17,CUST86505,Delhi,Fashion,Wallet,54677.45
TXN001594,2026-06-18,CUST64322,Delhi,Grocery,NetBanking,75397.85
TXN001595,2026-04-30,CUST16912, Kolkata ,Healthcare,Wallet,67611.43
TXN001596,2026-04-26,CUST35192,vijayawada,Fuel,NetBanking,5672.45
TXN001597,2026-03-06,CUST23427,visakhapatnam,Travel,Wallet,27490.63
TXN001598,2026-06-25,CUST14352,Jaipur,Fuel,NetBanking,41168.12
TXN001599,2026-04-03,CUST80520,Visakhapatnam,Fashion,Wallet,4391.55
TXN001600,2026-02-07,CUST60536,Chennai,Fashion,Wallet,71252.54
TXN001601,2026-04-17,CUST60613,Hyderabad,Restaurants,Wallet,1486.12
TXN001602,2026-05-03,CUST61952,Hyderabad,Fuel,Debit Card,19258.22
TXN001603,2026-05-27,CUST65678,Hyderabad,Electronics,Debit Card,8381.93
TXN001604,2026-02-28,CUST14613,indore,Travel,NetBanking,18974.63
TXN001605,2026-06-18,CUST84201, Indore ,Grocery,Wallet,46731.32
TXN001606,2026-01-03,CUST41305,Jaipur,Fuel,NetBanking,55883.48
TXN001607,2026-06-08,CUST47705,Jaipur,Grocery,UPI,44557.24
TXN001608,2026-03-22,CUST78614,Visakhapatnam,Utilities,UPI,42874.78
TXN001609,2026-06-28,CUST63170,hyderabad,Healthcare,Debit Card,77799.86
TXN001610,2026-02-19,CUST31430,Vijayawada,Restaurants,UPI,76422.1
TXN001611,2026-03-09,CUST42255,Lucknow,Utilities,Debit Card,45214.27
TXN001612,2026-03-19,CUST62658,KOLKATA,Healthcare,Credit Card,74489.62
TXN001613,2026-06-02,CUST12454,visakhapatnam,Healthcare,NetBanking,32941.65
TXN001614,2026-04-11,CUST60363,Bengaluru,Grocery,NetBanking,42562.5
TXN001615,2026-05-05,CUST62695,Nagpur,Utilities,Debit Card,12346.95
TXN001616,2026-04-28,CUST98916,INDORE,Healthcare,UPI,16051.19
TXN001617,2026-01-21,CUST70389,Pune,Utilities,Credit Card,6836.71
TXN001618,2026-05-02,CUST28593,BENGALURU,Grocery,Wallet,32832.41
TXN001619,2026-05-10,CUST89827,Nagpur,Electronics,NetBanking,68816.64
TXN001620,2026-06-27,CUST98007,Vijayawada,Healthcare,Wallet,51244.65
TXN001621,2026-02-26,CUST62392,Vijayawada,Fashion,UPI,79228.76
TXN001622,2026-05-07,CUST33275,Chennai,Fuel,Credit Card,20744.59
TXN001623,2026-02-02,CUST41426,Bengaluru,Healthcare,Wallet,50770.7
TXN001624,2026-03-08,CUST41201,Visakhapatnam,Travel,Debit Card,18589.64
TXN001625,2026-06-03,CUST61474,Kolkata,Travel,Wallet,3836.53
TXN001626,2026-06-03,CUST43293,Hyderabad,Fashion,NetBanking,84006.85
TXN001627,2026-02-24,CUST37294,Pune,Fuel,Credit Card,37036.28
TXN001628,2026-06-24,CUST30327,Visakhapatnam,Fashion,UPI,33048.16
TXN001629,2026-06-09,CUST47762,Nagpur,Utilities,UPI,20059.03
TXN001630,2026-04-25,CUST39863,Coimbatore,Healthcare,Credit Card,22080.64
TXN001631,2026-01-02,CUST74064,Nagpur,Fashion,Wallet,36505.22
TXN001632,2026-05-14,CUST96995,Jaipur,Travel,Wallet,33423.72
TXN001633,2026-01-21,CUST97636,Jaipur,Electronics,UPI,68799.43
TXN001634,2026-06-27,CUST39967,Visakhapatnam,Utilities,Credit Card,34233.22
TXN001635,2026-01-04,CUST33597,Vijayawada,Grocery,Debit Card,71033.64
TXN001636,2026-04-25,CUST39166,Kolkata,Electronics,Debit Card,81974.15
TXN001637,2026-06-05,CUST42507,Coimbatore,Fashion,Credit Card,75540.67
TXN001638,2026-02-14,CUST17213,Visakhapatnam,Utilities,NetBanking,36588.54
TXN001639,2026-05-10,CUST89119,Delhi,Fashion,NetBanking,53494.78
TXN001640,2026-02-26,CUST84726,Hyderabad,Utilities,UPI,66397.57
TXN001641,2026-04-16,CUST78170,Coimbatore,Fashion,Credit Card,63651.45
TXN001642,2026-01-02,CUST32043,MUMBAI,Healthcare,UPI,18810.64
TXN001643,2026-03-22,CUST77948,Delhi,Grocery,Wallet,4288.97
TXN001644,2026-05-01,CUST33849, Coimbatore ,Electronics,Wallet,3436.59
TXN001645,2026-05-15,CUST77859,Mumbai,Fuel,Debit Card,65996.01
TXN001646,2026-03-14,CUST86931,bengaluru,Restaurants,UPI,79805.27
TXN001647,2026-01-09,CUST31228,Pune,Restaurants,Wallet,29085.62
TXN001648,2026-01-03,CUST93252,Lucknow,Fuel,Wallet,70183.26
TXN001649,2026-05-17,CUST44336,Coimbatore,Grocery,UPI,63083.7
TXN001650,2026-03-06,CUST61180,HYDERABAD,Travel,UPI,5769.06
TXN001651,2026-06-27,CUST68488,Hyderabad,Fashion,Debit Card,7470.37
TXN001652,2026-05-24,CUST27227,Pune,Healthcare,Credit Card,6127.94
TXN001653,2026-06-15,CUST97401,Kolkata,Restaurants,NetBanking,3986.24
TXN001654,2026-03-14,CUST39224,Jaipur,Utilities,UPI,81792.71
TXN001655,2026-05-01,CUST27950, Pune ,Fuel,NetBanking,58056.24
TXN001656,2026-04-29,CUST93816,CHENNAI,Fuel,NetBanking,40381.6
TXN001657,2026-06-20,CUST37218,Indore,Fashion,NetBanking,80844.26
TXN001658,2026-06-22,CUST48721,delhi,Healthcare,Wallet,48253.05
TXN001659,2026-01-13,CUST38282,Vijayawada,Travel,UPI,77227.68
TXN001660,2026-06-19,CUST51062,Kolkata,Electronics,Credit Card,8837.65
TXN001661,2026-04-24,CUST57727,Lucknow,Travel,UPI,2356.63
TXN001662,2026-01-31,CUST53371,Coimbatore,Utilities,Wallet,30179.22
TXN001663,2026-03-18,CUST81300,Delhi,Restaurants,NetBanking,3127.15
TXN001664,2026-06-20,CUST56782,Jaipur,Electronics,Wallet,6523.96
TXN001665,2026-02-18,CUST18996,Hyderabad,Travel,NetBanking,59361.03
TXN001666,2026-03-24,CUST95169,INDORE,Fashion,UPI,29132.09
TXN001667,2026-06-10,CUST46408,Chennai,Electronics,Wallet,3068.65
TXN001668,2026-05-16,CUST70880,Pune,Travel,Wallet,45670.65
TXN001669,2026-05-10,CUST44687, Nagpur ,Utilities,Credit Card,11021.66
TXN001670,2026-01-03,CUST59590,Chennai,Grocery,NetBanking,17916.25
TXN001671,2026-01-09,CUST39950,DELHI,Electronics,Debit Card,8211.78
TXN001672,2026-01-20,CUST37403,Delhi,Fashion,Credit Card,25181.37
TXN001673,2026-01-07,CUST21594,Bengaluru,Fashion,Wallet,14654.14
TXN001674,2026-03-04,CUST86418,Mumbai,Healthcare,Credit Card,4350.0
TXN001675,2026-05-18,CUST90838,Kolkata,Restaurants,UPI,60112.82
TXN001676,2026-04-29,CUST25353,Mumbai,Grocery,Wallet,75909.62
TXN001677,2026-05-02,CUST66385,Indore,Fashion,NetBanking,67176.5
TXN001678,2026-03-23,CUST22512,Delhi,Electronics,NetBanking,73058.5
TXN001679,2026-03-05,CUST55029, Kolkata ,Fuel,UPI,24405.39
TXN001680,2026-04-07,CUST80609,Coimbatore,Utilities,NetBanking,12928.86
TXN001681,2026-02-25,CUST20307,Kolkata,Utilities,UPI,35999.99
TXN001682,2026-05-30,CUST74529, Indore ,Electronics,Credit Card,1642.82
TXN001683,2026-06-04,CUST67750,Delhi,Travel,Wallet,70282.44
TXN001684,2026-03-03,CUST67017,Lucknow,Travel,UPI,80867.63
TXN001685,2026-04-08,CUST21358,Chennai,Restaurants,Debit Card,46788.16
TXN001686,2026-02-02,CUST63440,Pune,Fuel,Debit Card,23215.36
TXN001687,2026-04-20,CUST34341,VISAKHAPATNAM,Grocery,NetBanking,58406.28
TXN001688,2026-01-24,CUST61770,Nagpur,Fashion,Credit Card,52058.03
TXN001689,2026-01-06,CUST56447, Hyderabad ,Travel,UPI,55579.95
TXN001690,2026-04-10,CUST74724,Indore,Fashion,Credit Card,14993.83
TXN001691,2026-04-14,CUST28314,Delhi,Grocery,Wallet,12909.63
TXN001692,2026-04-04,CUST32403,Lucknow,Travel,NetBanking,46453.2
TXN001693,2026-03-25,CUST95571,Visakhapatnam,Travel,Credit Card,78488.8
TXN001694,2026-06-06,CUST86449, Chennai ,Travel,Credit Card,8529.16
TXN001695,2026-03-18,CUST96216,Hyderabad,Grocery,Wallet,3463.13
TXN001696,2026-03-07,CUST93460,Nagpur,Fashion,Credit Card,17652.43
TXN001697,2026-04-05,CUST96214,Delhi,Fashion,Credit Card,1059.52
TXN001698,2026-05-11,CUST65856,Indore,Fuel,Debit Card,67894.31
TXN001699,2026-03-28,CUST99055,Visakhapatnam,Electronics,UPI,30338.87
TXN001700,2026-02-27,CUST64729,Pune,Utilities,Credit Card,54626.1
TXN001701,2026-06-27,CUST44590,Visakhapatnam,Healthcare,Debit Card,50707.51
TXN001702,2026-05-23,CUST78021,Pune,Restaurants,UPI,4569.27
TXN001703,2026-06-28,CUST83882, Jaipur ,Travel,UPI,64735.38
TXN001704,2026-03-27,CUST92037,Jaipur,Fuel,Wallet,82620.17
TXN001705,2026-01-16,CUST18515,mumbai,Electronics,Debit Card,27228.16
TXN001706,2026-01-16,CUST77996,Coimbatore,Travel,Debit Card,19567.49
TXN001707,2026-01-07,CUST52944,Indore,Grocery,Credit Card,64357.74
TXN001708,2026-02-18,CUST72252,Lucknow,Travel,Credit Card,37982.84
TXN001709,2026-05-14,CUST26705,Delhi,Healthcare,UPI,42331.45
TXN001710,2026-05-01,CUST62820,coimbatore,Healthcare,Credit Card,51589.41
TXN001711,2026-01-28,CUST30862,Jaipur,Fuel,Credit Card,40741.46
TXN001712,2026-05-11,CUST26346,Delhi,Fashion,Wallet,66894.98
TXN001713,2026-06-02,CUST38692, Bengaluru ,Restaurants,Debit Card,14694.1
TXN001714,2026-03-27,CUST46416,Vijayawada,Healthcare,Wallet,58056.26
TXN001715,2026-01-21,CUST87556, Bengaluru ,Healthcare,NetBanking,44660.74
TXN001716,2026-02-04,CUST92156,Lucknow,Utilities,Credit Card,37742.27
TXN001717,2026-03-18,CUST18344,Vijayawada,Fashion,Wallet,62660.04
TXN001718,2026-03-23,CUST41166,Nagpur,Electronics,UPI,26940.88
TXN001719,2026-04-17,CUST27094,Indore,Fuel,Credit Card,4274.56
TXN001720,2026-04-07,CUST66300,Indore,Utilities,Debit Card,82248.83
TXN001721,2026-05-14,CUST29423,Hyderabad,Grocery,Credit Card,66167.58
TXN001722,2026-05-17,CUST86222,nagpur,Restaurants,NetBanking,57519.97
TXN001723,2026-06-11,CUST86730,Visakhapatnam,Restaurants,UPI,9272.83
TXN001724,2026-06-05,CUST20977,Hyderabad,Travel,Credit Card,31679.27
TXN001725,2026-02-11,CUST43010,Pune,Grocery,NetBanking,70876.49
TXN001726,2026-06-26,CUST28434,Chennai,Healthcare,Wallet,44536.99
TXN001727,2026-03-11,CUST34005,lucknow,Travel,Debit Card,7434.88
TXN001728,2026-04-22,CUST22891,Mumbai,Grocery,Credit Card,20258.43
TXN001729,2026-04-14,CUST15807,Jaipur,Fashion,NetBanking,10664.33
TXN001730,2026-06-29,CUST53977,vijayawada,Fuel,Debit Card,1144.82
TXN001731,2026-02-16,CUST48593,Chennai,Healthcare,NetBanking,48756.6
TXN001732,2026-03-18,CUST86914,Visakhapatnam,Utilities,NetBanking,82668.54
TXN001733,2026-01-02,CUST42248,Pune,Fashion,Debit Card,26075.52
TXN001734,2026-04-03,CUST29954,kolkata,Grocery,Wallet,84579.31
TXN001735,2026-06-02,CUST53334,Delhi,Travel,Wallet,62970.65
TXN001736,2026-03-23,CUST82846,Mumbai,Fuel,NetBanking,40028.63
TXN001737,2026-05-21,CUST53081,Chennai,Fuel,Wallet,83629.38
TXN001738,2026-03-12,CUST54487,Mumbai,Fuel,Credit Card,2058.2
TXN001739,2026-05-03,CUST22303,Visakhapatnam,Utilities,Debit Card,26008.71
TXN001740,2026-04-22,CUST56777,Nagpur,Fashion,Credit Card,21419.49
TXN001741,2026-03-01,CUST69168,Delhi,Utilities,Wallet,48735.14
TXN001742,2026-01-18,CUST78172,Coimbatore,Fashion,Debit Card,42710.35
TXN001743,2026-01-25,CUST63150,Nagpur,Utilities,NetBanking,5803.56
TXN001744,2026-02-13,CUST64849,delhi,Utilities,NetBanking,28702.31
TXN001745,2026-01-09,CUST66114,Mumbai,Restaurants,UPI,15410.55
TXN001746,2026-01-24,CUST89832,Mumbai,Electronics,Wallet,2842.32
TXN001747,2026-06-19,CUST76128,CHENNAI,Utilities,Debit Card,52772.02
TXN001748,2026-03-04,CUST79119,Visakhapatnam,Healthcare,Debit Card,58028.37
TXN001749,2026-02-04,CUST80961,Kolkata,Electronics,Credit Card,53290.75
TXN001750,2026-06-23,CUST53158,Pune,Restaurants,Credit Card,53819.8
TXN001751,2026-03-25,CUST54998,Delhi,Fuel,Credit Card,78265.33
TXN001752,2026-06-05,CUST51577,jaipur,Fashion,Wallet,60821.91
TXN001753,2026-01-23,CUST96814, Hyderabad ,Restaurants,NetBanking,58231.67
TXN001754,2026-05-04,CUST83363,Visakhapatnam,Restaurants,UPI,57997.09
TXN001755,2026-03-10,CUST56715,Indore,Fashion,UPI,26078.1
TXN001756,2026-01-05,CUST15544,Hyderabad,Fashion,Wallet,68089.78
TXN001757,2026-03-13,CUST57093,Bengaluru,Fashion,Wallet,53620.98
TXN001758,2026-03-03,CUST33087,VISAKHAPATNAM,Fuel,UPI,576.11
TXN001759,2026-06-11,CUST54545,Visakhapatnam,Grocery,Credit Card,83226.1
TXN001760,2026-06-14,CUST26672,Chennai,Grocery,UPI,44433.0
TXN001761,2026-02-16,CUST80147,Visakhapatnam,Travel,NetBanking,17499.9
TXN001762,2026-02-12,CUST76667,Chennai,Utilities,NetBanking,35720.85
TXN001763,2026-04-12,CUST36342,Delhi,Electronics,Wallet,22273.94
TXN001764,2026-06-23,CUST81061,mumbai,Healthcare,Debit Card,27798.33
TXN001765,2026-02-19,CUST38551,Hyderabad,Restaurants,Wallet,49294.63
TXN001766,2026-05-24,CUST15084,Chennai,Utilities,Wallet,68105.52
TXN001767,2026-04-13,CUST58169,Bengaluru,Utilities,Wallet,66953.72
TXN001768,2026-02-23,CUST38144, Chennai ,Fuel,Debit Card,35979.66
TXN001769,2026-01-24,CUST86250, Nagpur ,Electronics,Debit Card,41657.92
TXN001770,2026-04-16,CUST91056,Kolkata,Travel,Debit Card,32767.96
TXN001771,2026-05-15,CUST21722,Mumbai,Healthcare,Credit Card,4220.34
TXN001772,2026-04-05,CUST50332,Hyderabad,Fashion,UPI,24546.94
TXN001773,2026-03-21,CUST56683,Mumbai,Healthcare,UPI,62307.22
TXN001774,2026-05-10,CUST65346,Bengaluru,Utilities,UPI,77671.38
TXN001775,2026-03-10,CUST35574,Hyderabad,Travel,Wallet,22404.64
TXN001776,2026-04-23,CUST67698,Nagpur,Utilities,UPI,71805.27
TXN001777,2026-02-27,CUST91943,Kolkata,Electronics,Credit Card,45637.66
TXN001778,2026-06-23,CUST68892,Kolkata,Electronics,UPI,60783.68
TXN001779,2026-01-12,CUST59217,visakhapatnam,Electronics,UPI,37459.02
TXN001780,2026-04-27,CUST44630,Indore,Grocery,Credit Card,29353.22
TXN001781,2026-06-05,CUST81321,Hyderabad,Restaurants,Wallet,74174.19
TXN001782,2026-02-25,CUST22918,Jaipur,Fuel,Credit Card,21025.6
TXN001783,2026-04-11,CUST16180,Pune,Fuel,Debit Card,6442.84
TXN001784,2026-06-22,CUST26554,jaipur,Electronics,Wallet,52660.35
TXN001785,2026-02-08,CUST94881,Mumbai,Electronics,UPI,6046.6
TXN001786,2026-02-10,CUST85116,jaipur,Fuel,NetBanking,19538.33
TXN001787,2026-04-08,CUST83056,Hyderabad,Travel,Credit Card,10153.39
TXN001788,2026-01-26,CUST10804,Nagpur,Travel,Credit Card,77784.74
TXN001789,2026-04-11,CUST33139,Lucknow,Travel,NetBanking,73096.27
TXN001790,2026-04-19,CUST93157,Visakhapatnam,Healthcare,Credit Card,21489.58
TXN001791,2026-04-12,CUST23956,Bengaluru,Restaurants,Credit Card,81695.93
TXN001792,2026-01-19,CUST86954,Chennai,Grocery,Credit Card,79488.33
TXN001793,2026-01-02,CUST95226,Indore,Utilities,UPI,25489.38
TXN001794,2026-03-12,CUST62323,jaipur,Utilities,Debit Card,66354.09
TXN001795,2026-02-27,CUST38955,Pune,Grocery,NetBanking,40685.3
TXN001796,2026-01-27,CUST30914,Chennai,Fashion,UPI,58340.71
TXN001797,2026-04-28,CUST45767,Mumbai,Fuel,Debit Card,23831.9
TXN001798,2026-01-12,CUST70336,delhi,Electronics,NetBanking,44661.69
TXN001799,2026-06-22,CUST33811,PUNE,Healthcare,Wallet,76932.55
TXN001800,2026-04-10,CUST96808,Delhi,Electronics,Wallet,42301.1
TXN001801,2026-06-25,CUST42891,HYDERABAD,Utilities,NetBanking,14347.53
TXN001802,2026-03-05,CUST99245,Nagpur,Grocery,Credit Card,27862.02
TXN001803,2026-01-04,CUST35136,Coimbatore,Restaurants,Credit Card,29134.23
TXN001804,2026-05-21,CUST46520,Hyderabad,Fashion,UPI,36033.04
TXN001805,2026-01-23,CUST52542,Hyderabad,Fashion,UPI,6321.14
TXN001806,2026-04-21,CUST80704,Mumbai,Fashion,Credit Card,16390.45
TXN001807,2026-03-20,CUST33561,mumbai,Fashion,Wallet,1863.61
TXN001808,2026-06-04,CUST37435,JAIPUR,Grocery,Debit Card,39852.06
TXN001809,2026-05-12,CUST60438,Delhi,Fashion,NetBanking,40068.11
TXN001810,2026-02-10,CUST72184,Jaipur,Electronics,Debit Card,66167.57
TXN001811,2026-03-14,CUST21571,Bengaluru,Utilities,Debit Card,16205.68
TXN001812,2026-04-24,CUST60797,Pune,Utilities,Wallet,80236.51
TXN001813,2026-01-22,CUST90085,Delhi,Restaurants,Credit Card,29715.52
TXN001814,2026-03-23,CUST57141,Lucknow,Fashion,Credit Card,72182.99
TXN001815,2026-02-02,CUST24792, Visakhapatnam ,Healthcare,Wallet,32804.08
TXN001816,2026-05-09,CUST90586,Nagpur,Electronics,Wallet,43280.54
TXN001817,2026-04-04,CUST22048,DELHI,Fashion,Debit Card,77505.75
TXN001818,2026-05-09,CUST36748,Mumbai,Healthcare,Credit Card,72797.76
TXN001819,2026-04-20,CUST34033,MUMBAI,Fuel,Wallet,40800.4
TXN001820,2026-02-26,CUST33947,Mumbai,Electronics,UPI,57143.14
TXN001821,2026-04-09,CUST33519,Mumbai,Healthcare,NetBanking,28247.73
TXN001822,2026-01-24,CUST46995,Visakhapatnam,Fuel,Wallet,64486.78
TXN001823,2026-06-22,CUST12967,pune,Fuel,Credit Card,62722.19
TXN001824,2026-04-14,CUST14911,Kolkata,Fashion,Wallet,42592.41
TXN001825,2026-02-25,CUST44289,Jaipur,Utilities,NetBanking,71127.35
TXN001826,2026-05-16,CUST33971,JAIPUR,Travel,Credit Card,64006.08
TXN001827,2026-01-21,CUST19424, Pune ,Travel,Debit Card,63517.13
TXN001828,2026-01-27,CUST14760,vijayawada,Fuel,Credit Card,42283.04
TXN001829,2026-03-27,CUST27011,Chennai,Grocery,UPI,28771.7
TXN001830,2026-05-13,CUST70177,mumbai,Fashion,Debit Card,8521.88
TXN001831,2026-02-14,CUST83209,Visakhapatnam,Grocery,Wallet,55729.99
TXN001832,2026-01-30,CUST18128,Jaipur,Grocery,UPI,40206.5
TXN001833,2026-05-11,CUST20832,Nagpur,Fuel,UPI,48924.13
TXN001834,2026-02-05,CUST88406,DELHI,Fashion,UPI,32579.77
TXN001835,2026-04-27,CUST18460,Coimbatore,Travel,UPI,1868.58
TXN001836,2026-01-21,CUST22514,DELHI,Fashion,Credit Card,9196.07
TXN001837,2026-01-27,CUST69939, Visakhapatnam ,Utilities,Debit Card,9457.63
TXN001838,2026-04-24,CUST25470,Visakhapatnam,Fuel,Wallet,14830.24
TXN001839,2026-03-18,CUST22811,chennai,Fuel,Wallet,29028.51
TXN001840,2026-01-23,CUST36599,Pune,Fuel,NetBanking,37681.05
TXN001841,2026-06-10,CUST65627,BENGALURU,Travel,NetBanking,10579.41
TXN001842,2026-01-07,CUST12460,BENGALURU,Utilities,Debit Card,27154.38
TXN001843,2026-02-27,CUST94963,Indore,Fashion,Debit Card,41383.23
TXN001844,2026-04-22,CUST80634, Delhi ,Fuel,Debit Card,40960.61
TXN001845,2026-04-11,CUST43026,Indore,Fuel,Credit Card,57431.73
TXN001846,2026-05-09,CUST42229,Pune,Utilities,Credit Card,43905.0
TXN001847,2026-06-26,CUST65803,Indore,Fuel,Credit Card,59263.6
TXN001848,2026-03-08,CUST16030,Bengaluru,Fuel,Credit Card,19982.82
TXN001849,2026-05-09,CUST23834,Kolkata,Utilities,UPI,6913.89
TXN001850,2026-01-27,CUST78448,KOLKATA,Electronics,NetBanking,49344.58
TXN001851,2026-05-28,CUST83011,Delhi,Travel,UPI,49026.69
TXN001852,2026-03-15,CUST83302, Mumbai ,Fuel,Wallet,22092.63
TXN001853,2026-05-25,CUST81579,coimbatore,Healthcare,UPI,40285.45
TXN001854,2026-01-28,CUST44087, Jaipur ,Fuel,NetBanking,71871.48
TXN001855,2026-04-15,CUST43618,Mumbai,Utilities,Wallet,8375.69
TXN001856,2026-06-14,CUST42558,Bengaluru,Healthcare,Debit Card,36498.52
TXN001857,2026-01-30,CUST12691,mumbai,Fuel,Wallet,3411.33
TXN001858,2026-01-22,CUST22127,Bengaluru,Restaurants,NetBanking,34303.49
TXN001859,2026-04-08,CUST43838,Kolkata,Travel,Wallet,63614.25
TXN001860,2026-02-25,CUST99121,JAIPUR,Fashion,NetBanking,58574.35
TXN001861,2026-02-13,CUST48293,Mumbai,Healthcare,Debit Card,50805.68
TXN001862,2026-01-12,CUST73960,Visakhapatnam,Fashion,Credit Card,69819.13
TXN001863,2026-04-28,CUST63989,Pune,Fashion,Debit Card,53530.07
TXN001864,2026-01-18,CUST49156,Kolkata,Grocery,NetBanking,18460.29
TXN001865,2026-05-29,CUST21928,Mumbai,Fuel,Debit Card,20887.47
TXN001866,2026-04-24,CUST40422,Vijayawada,Grocery,Debit Card,24341.84
TXN001867,2026-02-01,CUST19551,Kolkata,Healthcare,Debit Card,79847.55
TXN001868,2026-04-05,CUST58498,Chennai,Fuel,NetBanking,65798.52
TXN001869,2026-05-27,CUST93460,Bengaluru,Fuel,Debit Card,30553.37
TXN001870,2026-02-17,CUST41303, Bengaluru ,Utilities,Credit Card,28689.09
TXN001871,2026-04-25,CUST84555,MUMBAI,Healthcare,Debit Card,1002.98
TXN001872,2026-06-28,CUST25897, Visakhapatnam ,Fuel,NetBanking,42016.02
TXN001873,2026-01-13,CUST37456,Bengaluru,Utilities,UPI,58699.73
TXN001874,2026-03-10,CUST87542,Nagpur,Fuel,Credit Card,16996.08
TXN001875,2026-04-22,CUST31440,PUNE,Restaurants,Wallet,48663.68
TXN001876,2026-06-27,CUST16186,DELHI,Healthcare,Debit Card,54224.33
TXN001877,2026-06-30,CUST17060,Pune,Fashion,UPI,26197.71
TXN001878,2026-03-05,CUST98825,Mumbai,Electronics,UPI,40850.03
TXN001879,2026-02-27,CUST72518,PUNE,Grocery,Wallet,11967.85
TXN001880,2026-01-28,CUST18318,Coimbatore,Travel,UPI,38883.85
TXN001881,2026-05-26,CUST21838,Delhi,Fuel,NetBanking,76705.34
TXN001882,2026-05-30,CUST38988,Coimbatore,Healthcare,Wallet,46301.59
TXN001883,2026-01-29,CUST49652,Chennai,Healthcare,Wallet,57107.49
