transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
n101242,2026-06-16,Kolkata,C71782,Visa,Travel,Female,1229.7,Credit,Reliance,Fuel,Approved
n101243,2026-02-02,Chennai,C28378,Amex,Fuel,Male,14945.49,Credit,Swiggy,Travel,Declined
n101244,2026-02-10,Kolkata,C32599,MasterCard,Shopping,Male,18574.97,NetBanking,Reliance,Travel,Approved
n101245,2026-02-11,Hyderabad,C75215,MasterCard,Travel,Female,15670.28,UPI,Zomato,E-commerce,Approved
n101246,2026-03-26,Hyderabad,C71669,Visa,Utilities,Male,22848.07,Credit,IOCL,Fuel,Approved
n101247,2026-02-10,Bengaluru,C11958,RuPay,Groceries,Male,10555.08,Credit,DMart,Food,Declined
n101248,2026-04-17,Vizag,C27616,Visa,Travel,Female,11790.23,UPI,Reliance,Travel,Declined
n101249,2026-06-07,Bengaluru,C72624,Amex,Utilities,Male,3233.24,NetBanking,Reliance,Retail,Approved
n101250,2026-06-18,Bengaluru,C22424,Amex,Travel,Male,6319.49,UPI,Reliance,Utilities,Declined
n101251,2026-03-26,Vizag,C97602,RuPay,Groceries,Female,10608.32,NetBanking,Reliance,Fuel,Approved
n101252,2026-04-09,Hyderabad,C35938,MasterCard,Fuel,Male,15902.3,Credit,Reliance,Food,Declined
n101253,2026-01-03,Vizag,C73418,RuPay,Groceries,Female,11357.39,Credit,HPCL,Fuel,Declined
n101254,2026-05-20,Vizag,C25442,RuPay,Utilities,Female,8497.64,Credit,Swiggy,Travel,Declined
n101255,2026-05-21,Vizag,C96933,Visa,Utilities,Female,19105.41,UPI,DMart,Travel,Declined
n101256,2026-06-14,Hyderabad,C81213,MasterCard,Fuel,Male,24379.69,Credit,DMart,Fuel,Declined
n101257,2026-02-02,Pune,C50243,Amex,Dining,Male,24160.68,NetBanking,Reliance,Food,Approved
n101258,2026-02-06,Mumbai,C12191,MasterCard,Utilities,Female,13186.81,Credit,Amazon,Fuel,Declined
n101259,2026-05-19,Mumbai,C79582,MasterCard,Travel,Male,2593.44,Credit,IRCTC,Utilities,Approved
n101260,2026-05-19,Kolkata,C36502,RuPay,Fuel,Female,7482.76,NetBanking,IOCL,Food,Declined
n101261,2026-03-24,Chennai,C49320,Visa,Fuel,Female,17737.69,NetBanking,Swiggy,Retail,Approved
n101262,2026-01-16,Kolkata,C28389,MasterCard,Dining,Male,19138.36,Credit,IOCL,Retail,Declined
n101263,2026-04-11,Mumbai,C42580,RuPay,Fuel,Male,24087.6,UPI,Reliance,Food,Approved
n101264,2026-05-30,Chennai,C36978,Amex,Groceries,Female,19038.56,Credit,DMart,Fuel,Declined
n101265,2026-05-15,Bengaluru,C92384,Amex,Groceries,Female,7540.67,Credit,HPCL,Retail,Approved
n101266,2026-03-29,Delhi,C15370,Amex,Travel,Male,15709.77,UPI,Reliance,Utilities,Declined
n101267,2026-03-16,Mumbai,C78529,Visa,Fuel,Female,6108.19,NetBanking,HPCL,Utilities,Declined
n101268,2026-04-18,Hyderabad,C93631,Visa,Travel,Female,22627.81,NetBanking,Zomato,Food,Declined
n101269,2026-04-02,Bengaluru,C11694,Visa,Utilities,Female,6144.33,UPI,IRCTC,Fuel,Declined
n101270,2026-06-20,Delhi,C23626,Amex,Shopping,Female,15205.03,NetBanking,IOCL,E-commerce,Approved
n101271,2026-06-01,Bengaluru,C85448,Visa,Fuel,Male,9081.45,NetBanking,IOCL,Food,Approved
n101272,2026-03-30,Vizag,C70390,Visa,Dining,Female,16759.8,Credit,IRCTC,Fuel,Approved
n101273,2026-01-07,Pune,C22950,RuPay,Dining,Male,18253.53,UPI,Zomato,Utilities,Declined
n101274,2026-04-01,Mumbai,C46258,Amex,Fuel,Female,11509.29,NetBanking,Swiggy,Retail,Approved
n101275,2026-05-23,Pune,C62601,RuPay,Groceries,Female,21430.49,UPI,Zomato,Fuel,Approved
n101276,2026-03-23,Delhi,C23277,Visa,Utilities,Female,7891.82,UPI,Reliance,Food,Approved
n101277,2026-03-09,Vizag,C55953,RuPay,Dining,Female,18893.79,Credit,Zomato,E-commerce,Approved
n101278,2026-02-18,Delhi,C76338,RuPay,Shopping,Male,10009.48,NetBanking,DMart,Retail,Approved
n101279,2026-01-24,Kolkata,C44520,MasterCard,Utilities,Female,13367.41,UPI,Reliance,Food,Approved
n101280,2026-03-17,Bengaluru,C52445,MasterCard,Dining,Male,6223.0,Credit,Swiggy,E-commerce,Declined
n101281,2026-02-27,Mumbai,C42158,MasterCard,Dining,Male,3719.88,UPI,IRCTC,E-commerce,Declined
n101282,2026-04-23,Kolkata,C82918,MasterCard,Dining,Male,21212.83,NetBanking,IOCL,Utilities,Declined
n101283,2026-03-08,Pune,C44544,Amex,Travel,Female,22511.32,Credit,Zomato,Fuel,Declined
n101284,2026-01-20,Chennai,C52160,MasterCard,Shopping,Male,2505.87,NetBanking,HPCL,Fuel,Declined
n101285,2026-01-27,Mumbai,C55657,MasterCard,Dining,Female,14399.05,Credit,HPCL,Fuel,Declined
n101286,2026-05-08,Kolkata,C18474,MasterCard,Fuel,Female,14019.0,Credit,Zomato,Food,Approved
n101287,2026-01-17,Pune,C18573,RuPay,Shopping,Female,23689.04,NetBanking,Amazon,Utilities,Declined
n101288,2026-04-21,Chennai,C61936,MasterCard,Utilities,Female,7814.65,NetBanking,Swiggy,Travel,Approved
n101289,2026-05-26,Kolkata,C28904,RuPay,Fuel,Male,17831.63,UPI,DMart,E-commerce,Approved
n101290,2026-05-16,Kolkata,C31129,MasterCard,Groceries,Male,20909.91,Credit,HPCL,Utilities,Approved
n101291,2026-03-26,Bengaluru,C22341,Amex,Shopping,Female,20142.36,UPI,HPCL,Retail,Declined
n101292,2026-02-16,Bengaluru,C50789,RuPay,Groceries,Female,21988.71,UPI,DMart,Retail,Declined
n101293,2026-04-13,Mumbai,C39706,RuPay,Utilities,Male,8559.03,Credit,Swiggy,E-commerce,Approved
n101294,2026-05-23,Hyderabad,C99484,RuPay,Fuel,Male,143.05,NetBanking,Amazon,E-commerce,Declined
n101295,2026-04-09,Delhi,C13624,RuPay,Fuel,Male,4793.2,NetBanking,HPCL,Retail,Approved
n101296,2026-03-30,Bengaluru,C99545,MasterCard,Shopping,Female,14392.23,UPI,Reliance,Fuel,Approved
n101297,2026-04-24,Hyderabad,C91537,Visa,Shopping,Male,20199.4,UPI,Swiggy,E-commerce,Declined
n101298,2026-06-24,Chennai,C87346,MasterCard,Fuel,Female,4909.68,Credit,Zomato,Food,Declined
n101299,2026-04-25,Bengaluru,C97648,Visa,Travel,Male,9205.77,Credit,HPCL,Retail,Declined
n101300,2026-01-11,Pune,C17683,Amex,Utilities,Male,21209.58,Credit,Zomato,Fuel,Declined
n101301,2026-05-20,Mumbai,C47035,RuPay,Groceries,Female,19111.71,UPI,IOCL,Food,Declined
n101302,2026-04-07,Bengaluru,C74286,Visa,Dining,Male,8105.71,UPI,IOCL,Travel,Declined
n101303,2026-03-15,Hyderabad,C79147,Visa,Groceries,Male,7747.28,NetBanking,Reliance,Utilities,Declined
n101304,2026-01-13,Hyderabad,C16187,RuPay,Dining,Male,8858.96,NetBanking,Amazon,Utilities,Declined
n101305,2026-05-11,Chennai,C76682,RuPay,Utilities,Male,22775.49,Credit,HPCL,Retail,Approved
n101306,2026-03-23,Bengaluru,C36687,Amex,Groceries,Male,1226.32,UPI,IRCTC,Utilities,Approved
n101307,2026-03-16,Hyderabad,C41508,RuPay,Groceries,Female,20681.65,UPI,IOCL,E-commerce,Approved
n101308,2026-02-06,Mumbai,C91495,RuPay,Dining,Female,5201.42,NetBanking,Swiggy,Food,Approved
n101309,2026-04-17,Kolkata,C59431,RuPay,Groceries,Female,6410.29,Credit,IOCL,E-commerce,Declined
n101310,2026-02-02,Mumbai,C19243,Visa,Fuel,Male,22565.21,UPI,DMart,Retail,Declined
n101311,2026-02-12,Delhi,C99247,Amex,Travel,Female,7189.15,NetBanking,Swiggy,E-commerce,Approved
n101312,2026-04-12,Mumbai,C21338,Amex,Groceries,Male,13003.82,Credit,HPCL,Food,Approved
n101313,2026-01-29,Mumbai,C14984,Amex,Groceries,Male,19087.28,Credit,IRCTC,Food,Declined
n101314,2026-04-23,Chennai,C67936,Visa,Utilities,Male,19236.88,NetBanking,Zomato,E-commerce,Approved
n101315,2026-02-09,Pune,C42873,MasterCard,Travel,Female,5096.17,NetBanking,Amazon,Food,Declined
n101316,2026-02-09,Delhi,C76269,Visa,Groceries,Male,15717.62,UPI,HPCL,E-commerce,Declined
n101317,2026-01-18,Mumbai,C88860,RuPay,Shopping,Male,3669.75,UPI,Amazon,E-commerce,Approved
n101318,2026-04-15,Hyderabad,C91079,MasterCard,Utilities,Female,9322.27,Credit,DMart,Utilities,Approved
n101319,2026-01-02,Kolkata,C10448,Visa,Dining,Male,21439.38,NetBanking,Amazon,Fuel,Approved
n101320,2026-01-06,Vizag,C84906,Amex,Travel,Female,11296.81,NetBanking,IRCTC,Utilities,Declined
n101321,2026-06-06,Delhi,C55239,Amex,Dining,Male,11410.16,UPI,IRCTC,Retail,Declined
n101322,2026-06-13,Chennai,C60915,RuPay,Groceries,Female,18526.14,UPI,Swiggy,Retail,Approved
n101323,2026-04-28,Kolkata,C80975,MasterCard,Dining,Male,21019.37,UPI,IRCTC,Food,Declined
n101324,2026-04-17,Vizag,C69285,Amex,Dining,Female,9152.65,UPI,IOCL,Retail,Approved
n101325,2026-03-04,Mumbai,C35030,MasterCard,Utilities,Female,22518.82,NetBanking,IOCL,Travel,Declined
n101326,2026-02-24,Kolkata,C28524,Amex,Fuel,Female,7577.97,NetBanking,IOCL,E-commerce,Approved
n101327,2026-02-25,Pune,C82311,MasterCard,Utilities,Female,23434.34,UPI,Reliance,Food,Approved
n101328,2026-06-27,Mumbai,C60589,MasterCard,Travel,Male,16066.83,NetBanking,IRCTC,Retail,Declined
n101329,2026-03-23,Vizag,C42204,MasterCard,Dining,Female,15297.92,NetBanking,Amazon,Utilities,Approved
n101330,2026-01-17,Bengaluru,C12813,Visa,Fuel,Female,21329.76,UPI,Zomato,Retail,Approved
n101331,2026-02-24,Delhi,C18653,RuPay,Shopping,Female,14627.87,UPI,HPCL,Travel,Approved
n101332,2026-03-16,Delhi,C23303,MasterCard,Groceries,Male,10438.13,NetBanking,IOCL,Retail,Declined
n101333,2026-06-29,Delhi,C42688,Visa,Utilities,Male,22738.7,Credit,Amazon,Retail,Declined
n101334,2026-05-02,Kolkata,C72505,MasterCard,Fuel,Female,23280.46,NetBanking,Reliance,Food,Approved
n101335,2026-05-06,Pune,C54535,Visa,Travel,Male,4513.16,NetBanking,Swiggy,Utilities,Declined
n101336,2026-02-08,Bengaluru,C97674,MasterCard,Utilities,Female,7379.5,Credit,Zomato,Fuel,Declined
n101337,2026-01-05,Kolkata,C32159,RuPay,Travel,Male,12884.23,NetBanking,Amazon,Food,Declined
n101338,2026-02-12,Hyderabad,C95118,MasterCard,Utilities,Female,6651.52,UPI,Zomato,E-commerce,Declined
n101339,2026-06-18,Vizag,C96430,Visa,Travel,Male,3353.18,NetBanking,Amazon,Utilities,Approved
n101340,2026-03-19,Kolkata,C36167,Amex,Dining,Female,995.98,NetBanking,Swiggy,Utilities,Declined
n101341,2026-03-27,Pune,C77185,Amex,Dining,Female,3395.27,UPI,Swiggy,Fuel,Approved
n101342,2026-05-06,Delhi,C44953,Visa,Dining,Male,20156.33,UPI,DMart,E-commerce,Approved
n101343,2026-01-28,Mumbai,C19753,MasterCard,Travel,Male,3934.75,Credit,DMart,E-commerce,Approved
n101344,2026-01-04,Pune,C90931,Visa,Groceries,Female,15811.97,UPI,DMart,Fuel,Approved
n101345,2026-01-15,Chennai,C36151,Visa,Groceries,Male,17984.53,Credit,Amazon,Food,Approved
n101346,2026-02-23,Hyderabad,C20408,Amex,Travel,Male,11953.5,Credit,HPCL,Fuel,Approved
n101347,2026-05-01,Delhi,C98625,Visa,Dining,Male,12738.85,Credit,Reliance,Retail,Declined
n101348,2026-02-06,Mumbai,C26254,Visa,Groceries,Male,21230.55,Credit,Reliance,Food,Declined
n101349,2026-06-03,Kolkata,C76408,RuPay,Groceries,Female,6348.65,UPI,IRCTC,Fuel,Approved
n101350,2026-06-17,Delhi,C46890,MasterCard,Fuel,Male,1663.3,UPI,Amazon,Fuel,Declined
n101351,2026-01-21,Vizag,C11572,Visa,Travel,Female,17482.09,NetBanking,DMart,Fuel,Declined
n101352,2026-03-23,Vizag,C56938,Amex,Travel,Female,7576.15,UPI,Zomato,Fuel,Approved
n101353,2026-02-28,Chennai,C15596,RuPay,Dining,Female,22011.37,UPI,IOCL,Food,Declined
n101354,2026-04-26,Chennai,C28623,Amex,Dining,Male,21846.71,UPI,IOCL,Utilities,Approved
n101355,2026-04-13,Pune,C11828,Amex,Utilities,Male,3860.86,Credit,IRCTC,E-commerce,Approved
n101356,2026-04-11,Vizag,C29647,RuPay,Travel,Male,639.85,UPI,Reliance,Travel,Declined
n101357,2026-02-28,Mumbai,C73771,Amex,Dining,Female,23688.54,Credit,HPCL,Utilities,Approved
n101358,2026-04-01,Bengaluru,C18769,RuPay,Utilities,Female,15234.66,Credit,IRCTC,Fuel,Declined
n101359,2026-02-25,Kolkata,C74291,Visa,Travel,Male,8530.65,UPI,IOCL,Fuel,Approved
n101360,2026-06-03,Chennai,C79420,RuPay,Travel,Female,20197.39,Credit,Zomato,Fuel,Declined
n101361,2026-01-17,Hyderabad,C68599,RuPay,Dining,Male,5315.45,UPI,IRCTC,Travel,Declined
n101362,2026-03-13,Pune,C85657,RuPay,Utilities,Male,22556.21,UPI,IRCTC,Utilities,Approved
n101363,2026-03-05,Vizag,C83832,Amex,Fuel,Female,12822.92,Credit,IOCL,Retail,Declined
n101364,2026-01-21,Vizag,C70645,RuPay,Fuel,Female,9800.45,Credit,Swiggy,Utilities,Approved
n101365,2026-04-04,Hyderabad,C72094,MasterCard,Groceries,Male,8247.64,NetBanking,HPCL,Fuel,Approved
n101366,2026-03-11,Pune,C73530,RuPay,Shopping,Male,20621.0,NetBanking,IRCTC,Fuel,Approved
n101367,2026-03-17,Hyderabad,C35551,RuPay,Groceries,Female,10632.48,Credit,Swiggy,Travel,Approved
n101368,2026-02-06,Delhi,C13313,Visa,Utilities,Female,2059.87,UPI,Reliance,Food,Declined
n101369,2026-05-23,Chennai,C87836,Amex,Travel,Male,23428.88,UPI,Swiggy,Retail,Declined
n101370,2026-03-14,Chennai,C86871,MasterCard,Travel,Male,3185.48,UPI,HPCL,Travel,Approved
n101371,2026-03-22,Kolkata,C82106,Visa,Utilities,Female,16193.58,UPI,Reliance,Travel,Approved
n101372,2026-06-14,Delhi,C52469,Visa,Shopping,Male,18097.14,NetBanking,Reliance,Food,Approved
n101373,2026-01-18,Chennai,C29866,Visa,Shopping,Male,23509.06,Credit,DMart,Travel,Declined
n101374,2026-03-28,Bengaluru,C64085,RuPay,Fuel,Female,10073.94,Credit,IOCL,Utilities,Declined
n101375,2026-06-27,Chennai,C81840,Visa,Groceries,Female,4060.61,UPI,IRCTC,Retail,Approved
n101376,2026-06-15,Hyderabad,C16879,MasterCard,Dining,Male,1150.18,Credit,Reliance,Retail,Declined
n101377,2026-03-24,Kolkata,C93142,Amex,Fuel,Female,12356.46,NetBanking,IOCL,Fuel,Approved
n101378,2026-01-11,Mumbai,C87289,Visa,Groceries,Male,14610.21,Credit,Zomato,Utilities,Approved
n101379,2026-05-29,Pune,C76735,MasterCard,Dining,Male,3891.17,Credit,Swiggy,Travel,Declined
n101380,2026-05-11,Kolkata,C30953,MasterCard,Shopping,Female,8428.69,UPI,Swiggy,Food,Approved
n101381,2026-06-16,Delhi,C69198,Visa,Dining,Female,5194.29,Credit,Amazon,Food,Approved
n101382,2026-02-22,Mumbai,C84738,RuPay,Utilities,Male,22177.64,UPI,Zomato,Food,Approved
n101383,2026-06-15,Mumbai,C84297,RuPay,Groceries,Male,7816.55,Credit,Reliance,Travel,Approved
n101384,2026-05-08,Kolkata,C52907,Amex,Dining,Male,23028.39,UPI,Swiggy,Utilities,Approved
n101385,2026-01-20,Bengaluru,C10035,Visa,Shopping,Male,21443.43,UPI,Amazon,Travel,Declined
n101386,2026-04-08,Chennai,C22744,Visa,Travel,Male,16179.73,UPI,Zomato,E-commerce,Declined
n101387,2026-04-17,Hyderabad,C48989,Visa,Fuel,Female,3631.77,UPI,IRCTC,E-commerce,Approved
n101388,2026-05-02,Chennai,C11880,Visa,Fuel,Male,11435.59,NetBanking,Swiggy,Travel,Approved
n101389,2026-06-29,Vizag,C18294,MasterCard,Groceries,Male,9998.72,UPI,Amazon,E-commerce,Declined
n101390,2026-04-21,Vizag,C64057,MasterCard,Fuel,Male,16449.59,UPI,Swiggy,Utilities,Declined
n101391,2026-02-21,Delhi,C13199,RuPay,Groceries,Male,17272.91,Credit,Amazon,Fuel,Declined
n101392,2026-05-24,Vizag,C40345,Visa,Travel,Female,2301.56,UPI,HPCL,Food,Approved
n101393,2026-04-06,Pune,C82223,MasterCard,Travel,Female,10234.34,NetBanking,IOCL,Travel,Declined
n101394,2026-03-30,Delhi,C29350,Amex,Utilities,Female,9072.19,UPI,DMart,Fuel,Declined
n101395,2026-02-05,Pune,C57011,Amex,Dining,Male,22254.55,UPI,Reliance,Fuel,Declined
n101396,2026-05-19,Chennai,C85195,MasterCard,Groceries,Female,2135.41,UPI,DMart,Fuel,Approved
n101397,2026-05-14,Bengaluru,C85427,Visa,Travel,Male,18518.81,NetBanking,Zomato,Food,Approved
n101398,2026-03-25,Pune,C81886,Amex,Shopping,Female,5554.88,UPI,IOCL,Utilities,Approved
n101399,2026-02-27,Vizag,C30408,MasterCard,Utilities,Male,22340.27,NetBanking,DMart,Food,Approved
n101400,2026-01-19,Delhi,C41697,Amex,Travel,Male,13594.98,Credit,IRCTC,E-commerce,Approved
n101401,2026-01-08,Delhi,C25869,MasterCard,Groceries,Male,1768.84,UPI,DMart,Food,Declined
n101402,2026-06-19,Kolkata,C11385,RuPay,Travel,Female,9435.41,UPI,IOCL,Fuel,Declined
n101403,2026-06-12,Hyderabad,C99013,Amex,Fuel,Female,8058.83,Credit,Swiggy,Utilities,Declined
n101404,2026-04-09,Bengaluru,C65404,RuPay,Utilities,Female,24866.49,UPI,Amazon,Food,Approved
n101405,2026-05-02,Delhi,C81268,Visa,Fuel,Male,18134.54,NetBanking,DMart,Food,Declined
n101406,2026-03-28,Mumbai,C89116,Amex,Fuel,Female,7814.36,NetBanking,HPCL,Retail,Declined
n101407,2026-01-25,Hyderabad,C99630,MasterCard,Shopping,Male,23394.9,UPI,DMart,Fuel,Approved
n101408,2026-04-29,Delhi,C84062,Amex,Shopping,Male,6404.79,Credit,HPCL,Retail,Declined
n101409,2026-03-17,Chennai,C15218,RuPay,Shopping,Female,10725.62,NetBanking,Reliance,E-commerce,Approved
n101410,2026-05-04,Vizag,C42642,Visa,Dining,Male,19334.32,Credit,Swiggy,Retail,Approved
n101411,2026-03-29,Vizag,C39980,Amex,Utilities,Male,2628.29,Credit,Reliance,Utilities,Approved
n101412,2026-04-23,Vizag,C58060,Amex,Fuel,Female,15907.32,Credit,IOCL,Food,Approved
n101413,2026-03-13,Kolkata,C83044,Amex,Fuel,Male,2272.35,NetBanking,Zomato,Food,Declined
n101414,2026-05-10,Mumbai,C28025,Visa,Fuel,Male,2250.8,Credit,IRCTC,Food,Declined
n101415,2026-05-23,Delhi,C72636,Visa,Utilities,Male,14594.8,Credit,Amazon,Retail,Approved
n101416,2026-02-07,Delhi,C27460,Amex,Fuel,Female,1593.85,Credit,DMart,Fuel,Declined
n101417,2026-05-30,Hyderabad,C49759,MasterCard,Travel,Male,21528.58,Credit,IRCTC,Utilities,Declined
n101418,2026-05-03,Vizag,C38065,Visa,Groceries,Female,13870.51,NetBanking,DMart,Retail,Approved
n101419,2026-05-11,Chennai,C18912,Amex,Shopping,Male,14197.32,Credit,IOCL,Utilities,Declined
n101420,2026-02-27,Delhi,C63266,Visa,Dining,Male,21779.65,UPI,Amazon,Retail,Declined
n101421,2026-04-11,Vizag,C89486,MasterCard,Utilities,Male,12036.21,NetBanking,IOCL,Utilities,Approved
n101422,2026-03-03,Delhi,C75160,Visa,Dining,Male,10491.18,NetBanking,DMart,Utilities,Approved
n101423,2026-06-14,Hyderabad,C58433,RuPay,Dining,Female,11666.23,UPI,Swiggy,Fuel,Declined
n101424,2026-03-20,Vizag,C77035,Amex,Dining,Male,11786.27,Credit,HPCL,Travel,Approved
n101425,2026-03-06,Delhi,C45553,RuPay,Shopping,Male,7894.99,UPI,IRCTC,Fuel,Approved
n101426,2026-03-31,Delhi,C35145,RuPay,Shopping,Female,7035.2,NetBanking,IOCL,Utilities,Approved
n101427,2026-06-06,Chennai,C48668,MasterCard,Utilities,Female,17844.26,NetBanking,Zomato,Retail,Declined
n101428,2026-05-29,Chennai,C25363,RuPay,Utilities,Male,5222.77,NetBanking,Zomato,Retail,Declined
n101429,2026-04-06,Mumbai,C61331,Amex,Utilities,Female,23318.85,UPI,Zomato,Retail,Declined
n101430,2026-06-05,Bengaluru,C43100,Visa,Dining,Female,181.35,Credit,Swiggy,Food,Declined
n101431,2026-05-21,Delhi,C76993,Amex,Groceries,Female,1369.73,UPI,HPCL,Fuel,Approved
n101432,2026-05-02,Kolkata,C60709,RuPay,Fuel,Male,4609.51,UPI,Amazon,E-commerce,Approved
n101433,2026-03-13,Bengaluru,C81891,RuPay,Groceries,Male,23151.12,NetBanking,IOCL,Retail,Approved
n101434,2026-06-19,Hyderabad,C11291,Visa,Travel,Female,7176.28,Credit,IRCTC,Retail,Declined
n101435,2026-05-22,Pune,C40980,MasterCard,Fuel,Female,19082.55,Credit,IOCL,Retail,Approved
n101436,2026-02-11,Bengaluru,C84873,RuPay,Dining,Male,2482.52,UPI,IRCTC,Retail,Declined
n101437,2026-06-06,Chennai,C32746,MasterCard,Travel,Male,178.89,NetBanking,Swiggy,Food,Declined
n101438,2026-04-25,Mumbai,C40432,Visa,Fuel,Female,17839.38,UPI,Reliance,Utilities,Declined
n101439,2026-06-07,Kolkata,C13018,RuPay,Groceries,Female,10972.59,NetBanking,Zomato,Travel,Approved
n101440,2026-05-08,Kolkata,C67958,MasterCard,Travel,Male,17616.06,NetBanking,IOCL,Retail,Declined
n101441,2026-02-23,Mumbai,C51184,RuPay,Dining,Female,6294.26,UPI,IRCTC,Food,Declined
n101442,2026-01-07,Mumbai,C94603,Visa,Dining,Male,9782.86,UPI,Zomato,Food,Approved
n101443,2026-05-06,Kolkata,C68369,Amex,Fuel,Female,6447.65,Credit,Swiggy,Travel,Declined
n101444,2026-05-03,Chennai,C32091,MasterCard,Shopping,Male,21162.97,UPI,Zomato,E-commerce,Approved
n101445,2026-01-24,Chennai,C22108,Visa,Travel,Male,13178.82,UPI,HPCL,Retail,Declined
n101446,2026-02-06,Kolkata,C46505,MasterCard,Groceries,Female,7858.8,NetBanking,DMart,Retail,Approved
n101447,2026-06-08,Hyderabad,C85053,MasterCard,Travel,Female,23556.2,Credit,IRCTC,E-commerce,Approved
n101448,2026-06-04,Bengaluru,C18831,Visa,Travel,Male,13395.44,UPI,Zomato,Utilities,Approved
n101449,2026-02-09,Chennai,C42197,Visa,Travel,Male,19182.11,NetBanking,Amazon,Fuel,Approved
n101450,2026-04-11,Chennai,C31889,Visa,Dining,Male,21178.77,Credit,Zomato,Fuel,Declined
n101451,2026-04-29,Mumbai,C69630,MasterCard,Utilities,Male,17864.4,Credit,Amazon,E-commerce,Declined
n101452,2026-02-04,Hyderabad,C47644,Amex,Shopping,Female,16970.38,UPI,IOCL,Fuel,Declined
n101453,2026-06-15,Pune,C89366,Amex,Travel,Female,4255.7,UPI,Reliance,E-commerce,Approved
n101454,2026-01-19,Pune,C49117,Visa,Shopping,Female,9626.05,UPI,Zomato,E-commerce,Declined
n101455,2026-05-05,Mumbai,C12102,MasterCard,Dining,Male,11303.52,NetBanking,Reliance,Utilities,Declined
n101456,2026-04-12,Mumbai,C28653,Visa,Groceries,Female,6397.71,UPI,HPCL,Utilities,Declined
n101457,2026-04-06,Mumbai,C70725,MasterCard,Dining,Male,6209.61,Credit,DMart,Travel,Declined
n101458,2026-01-14,Pune,C70960,Amex,Utilities,Female,2045.27,UPI,Zomato,Fuel,Declined
n101459,2026-01-11,Vizag,C18880,RuPay,Travel,Male,7827.51,NetBanking,Reliance,E-commerce,Approved
n101460,2026-02-07,Delhi,C17849,Visa,Shopping,Male,15803.8,UPI,Amazon,Food,Declined
n101461,2026-03-27,Vizag,C55472,RuPay,Travel,Female,1367.82,NetBanking,DMart,Food,Declined
n101462,2026-04-21,Hyderabad,C97335,Visa,Groceries,Female,8320.79,NetBanking,HPCL,Utilities,Declined
n101463,2026-02-06,Chennai,C35733,Visa,Shopping,Female,6966.42,Credit,Amazon,E-commerce,Declined
n101464,2026-01-04,Chennai,C35492,Amex,Shopping,Male,10497.97,Credit,IOCL,Fuel,Declined
n101465,2026-02-23,Hyderabad,C18680,MasterCard,Fuel,Female,18208.22,Credit,IRCTC,Food,Approved
n101466,2026-06-22,Vizag,C24973,Visa,Utilities,Female,20311.08,UPI,Zomato,Food,Declined
n101467,2026-05-28,Pune,C92775,RuPay,Shopping,Male,16727.02,NetBanking,Swiggy,Fuel,Approved
n101468,2026-02-27,Hyderabad,C66868,Amex,Travel,Female,23504.51,UPI,HPCL,Utilities,Declined
n101469,2026-01-14,Delhi,C43769,Visa,Groceries,Male,21127.76,Credit,IRCTC,Food,Approved
n101470,2026-01-26,Pune,C64086,Amex,Dining,Female,7547.2,Credit,Reliance,Fuel,Declined
n101471,2026-06-19,Bengaluru,C51150,Visa,Dining,Female,20395.01,Credit,IOCL,Food,Approved
n101472,2026-03-27,Pune,C25496,RuPay,Groceries,Female,21989.74,UPI,IOCL,Fuel,Approved
n101473,2026-04-14,Kolkata,C40816,RuPay,Groceries,Male,8469.17,NetBanking,Zomato,Fuel,Declined
n101474,2026-01-22,Bengaluru,C20760,Visa,Utilities,Male,3836.15,UPI,HPCL,E-commerce,Approved
n101475,2026-01-14,Hyderabad,C71762,MasterCard,Fuel,Male,7356.43,UPI,Zomato,Utilities,Approved
n101476,2026-01-11,Chennai,C50601,RuPay,Fuel,Male,24908.26,Credit,Amazon,Fuel,Approved
