transaction_id,transaction_date,branch_id,terminal_id,customer_id,card_type,merchant_category,city,amount,currency,status,network,auth_code,batch_id,employee_id
TXN201937,2026-07-01 09:15:00,BR132,POS1018,C763581,RuPay,ATM,Delhi,73724.08,INR,Approved,MC,489874,B14,E1066
TXN201938,2026-07-13 06:02:00,BR148,POS1054,C776948,Visa,Pharmacy,Bengaluru,18211.34,INR,Approved,NPCI,513512,B26,E1209
TXN201939,2026-07-24 17:19:00,BR113,POS1052,C677237,RuPay,Travel,Delhi,71612.78,INR,Approved,NPCI,619392,B08,E1196
TXN201940,2026-07-24 05:26:00,BR136,POS1180,C386128,RuPay,Fashion,Hyderabad,63463.93,INR,Approved,MC,215741,B01,E1033
TXN201941,2026-07-01 14:19:00,BR110,POS1006,C247932,Mastercard,Grocery,Delhi,529.16,INR,Approved,VISA,261237,B17,E1025
TXN201942,2026-07-06 16:16:00,BR107,POS1096,C111171,Visa,Fashion,Bengaluru,7162.45,INR,Approved,NPCI,886388,B04,E1353
TXN201943,2026-07-05 23:18:00,BR119,POS1010,C574210,Visa,Electronics,Visakhapatnam,51623.76,INR,Approved,NPCI,444220,B08,E1307
TXN201944,2026-07-27 02:08:00,BR119,POS1196,C406833,RuPay,Pharmacy,Kolkata,9958.31,INR,Approved,MC,156666,B18,E1378
TXN201945,2026-07-31 03:28:00,BR108,POS1081,C890626,Visa,Grocery,Hyderabad,70418.32,INR,Approved,VISA,358775,B19,E1379
TXN201946,2026-07-25 20:55:00,BR111,POS1094,C577659,Mastercard,Fashion,Mumbai,71656.87,INR,Approved,NPCI,491402,B14,E1279
TXN201947,2026-07-31 11:23:00,BR131,POS1020,C993904,RuPay,Fuel,Bengaluru,48609.4,INR,Approved,NPCI,284730,B03,E1048
TXN201948,2026-07-30 12:44:00,BR137,POS1082,C307520,Mastercard,Fuel,Hyderabad,68061.88,INR,Approved,VISA,331723,B19,E1126
TXN201949,2026-07-02 09:41:00,BR105,POS1177,C316890,Visa,Fashion,Bengaluru,70483.81,INR,Reversed,VISA,877644,B12,E1012
TXN201950,2026-07-04 11:12:00,BR130,POS1030,C504632,Visa,Electronics,Visakhapatnam,22818.8,INR,Approved,NPCI,824180,B28,E1150
TXN201951,2026-07-02 05:14:00,BR145,POS1181,C958189,RuPay,ATM,Hyderabad,25219.21,INR,Approved,MC,566778,B15,E1376
TXN201952,2026-07-14 11:21:00,BR115,POS1147,C666127,RuPay,Utilities,Pune,41044.51,INR,Approved,MC,434556,B24,E1292
TXN201953,2026-07-21 23:01:00,BR143,POS1176,C455120,Visa,Fuel,Mumbai,19482.34,INR,Approved,VISA,846408,B16,E1012
TXN201954,2026-07-22 08:05:00,BR131,POS1091,C810470,Mastercard,Travel,Chennai,57055.07,INR,Approved,NPCI,271028,B25,E1174
TXN201955,2026-07-14 02:18:00,BR143,POS1192,C905182,Visa,Dining,Hyderabad,52522.14,INR,Approved,NPCI,362559,B20,E1187
TXN201956,2026-07-16 23:41:00,BR139,POS1049,C395037,Visa,Dining,Pune,14754.76,INR,Approved,NPCI,729680,B26,E1335
TXN201957,2026-07-22 23:12:00,BR133,POS1176,C794078,Visa,Travel,Kolkata,60113.73,INR,Reversed,MC,120587,B02,E1193
TXN201958,2026-07-17 13:39:00,BR110,POS1089,C809583,Visa,Fashion,Mumbai,52353.51,INR,Approved,VISA,329677,B13,E1163
TXN201959,2026-07-04 12:02:00,BR136,POS1169,C910267,Mastercard,Fashion,Mumbai,36546.41,INR,Declined,MC,235408,B12,E1101
TXN201960,2026-07-13 22:28:00,BR111,POS1160,C696625,Visa,Travel,Bengaluru,11335.57,INR,Reversed,MC,773181,B27,E1332
TXN201961,2026-07-07 16:48:00,BR127,POS1117,C775185,Mastercard,Fashion,Kolkata,46993.26,INR,Approved,MC,983675,B19,E1094
TXN201962,2026-07-22 03:45:00,BR113,POS1100,C831501,RuPay,Grocery,Delhi,38939.78,INR,Approved,NPCI,213877,B03,E1398
TXN201963,2026-07-11 07:11:00,BR142,POS1164,C512780,Visa,Utilities,Mumbai,45300.16,INR,Approved,VISA,748106,B27,E1087
TXN201964,2026-07-28 07:44:00,BR107,POS1147,C279762,Mastercard,Pharmacy,Delhi,61607.42,INR,Approved,VISA,647488,B31,E1332
TXN201965,2026-07-26 07:51:00,BR104,POS1103,C622260,RuPay,Travel,Chennai,25633.57,INR,Approved,VISA,585570,B22,E1271
TXN201966,2026-07-21 16:19:00,BR119,POS1113,C164248,Visa,Dining,Visakhapatnam,9365.03,INR,Approved,MC,661763,B11,E1137
TXN201967,2026-07-01 04:53:00,BR101,POS1054,C365106,Visa,Travel,Delhi,59515.25,INR,Approved,NPCI,391459,B13,E1377
TXN201968,2026-07-08 21:58:00,BR101,POS1138,C572914,Mastercard,Electronics,Kolkata,8900.73,INR,Declined,NPCI,808493,B03,E1159
TXN201969,2026-07-15 19:24:00,BR121,POS1196,C289829,Mastercard,ATM,Delhi,73291.74,INR,Approved,VISA,490031,B09,E1113
TXN201970,2026-07-01 01:33:00,BR110,POS1183,C762058,RuPay,Travel,Visakhapatnam,62742.13,INR,Approved,NPCI,497139,B06,E1236
TXN201971,2026-07-31 03:37:00,BR130,POS1036,C942712,RuPay,Utilities,Bengaluru,3682.58,INR,Approved,NPCI,224616,B01,E1252
TXN201972,2026-07-28 22:42:00,BR116,POS1035,C216234,RuPay,Grocery,Delhi,16411.26,INR,Approved,MC,240878,B06,E1222
TXN201973,2026-07-01 13:29:00,BR138,POS1077,C544633,Mastercard,Fashion,Bengaluru,28580.8,INR,Approved,VISA,817971,B14,E1024
TXN201974,2026-07-22 02:40:00,BR142,POS1134,C307486,Visa,Electronics,Kolkata,6038.06,INR,Declined,NPCI,269961,B18,E1289
TXN201975,2026-07-23 03:07:00,BR146,POS1117,C828900,Visa,Travel,Pune,12314.54,INR,Declined,NPCI,442541,B12,E1102
TXN201976,2026-07-01 01:28:00,BR121,POS1123,C371519,Mastercard,Dining,Chennai,29454.87,INR,Reversed,MC,997916,B20,E1395
TXN201977,2026-07-10 17:50:00,BR133,POS1170,C202436,Mastercard,Utilities,Visakhapatnam,33770.66,INR,Declined,NPCI,809670,B01,E1177
TXN201978,2026-07-22 03:09:00,BR119,POS1154,C863418,Visa,Grocery,Bengaluru,56657.26,INR,Approved,NPCI,892665,B04,E1382
TXN201979,2026-07-19 19:09:00,BR136,POS1079,C344897,Visa,Pharmacy,Visakhapatnam,52950.95,INR,Approved,MC,311121,B20,E1213
TXN201980,2026-07-15 14:37:00,BR113,POS1175,C711509,Visa,Fuel,Pune,36483.78,INR,Approved,MC,120309,B26,E1007
TXN201981,2026-07-22 18:18:00,BR113,POS1116,C281170,Mastercard,Dining,Bengaluru,2866.33,INR,Approved,MC,514043,B17,E1367
TXN201982,2026-07-05 04:33:00,BR124,POS1022,C114060,Visa,Utilities,Kolkata,49960.49,INR,Reversed,VISA,668255,B24,E1021
TXN201983,2026-07-09 18:47:00,BR128,POS1121,C968378,Visa,Fashion,Hyderabad,62153.3,INR,Reversed,NPCI,101821,B27,E1079
TXN201984,2026-07-12 22:27:00,BR135,POS1086,C551493,Visa,Fuel,Pune,42200.46,INR,Declined,VISA,615759,B28,E1053
TXN201985,2026-07-28 15:26:00,BR145,POS1006,C324948,Mastercard,Utilities,Chennai,64327.13,INR,Reversed,MC,799535,B31,E1172
TXN201986,2026-07-17 07:33:00,BR112,POS1048,C487401,Visa,Dining,Hyderabad,20122.02,INR,Approved,NPCI,850847,B25,E1208
TXN201987,2026-07-23 11:48:00,BR132,POS1061,C247557,RuPay,Dining,Pune,30089.34,INR,Approved,NPCI,284226,B04,E1131
TXN201988,2026-07-02 04:30:00,BR119,POS1074,C169540,Mastercard,Travel,Bengaluru,9321.71,INR,Approved,VISA,493233,B02,E1332
TXN201989,2026-07-11 09:33:00,BR123,POS1046,C702451,RuPay,Utilities,Chennai,23674.09,INR,Approved,MC,625176,B14,E1373
TXN201990,2026-07-22 08:28:00,BR110,POS1123,C275424,Mastercard,Travel,Visakhapatnam,41271.95,INR,Approved,MC,933933,B05,E1226
TXN201991,2026-07-24 20:46:00,BR148,POS1084,C865133,Visa,Fuel,Chennai,26219.0,INR,Approved,VISA,934203,B19,E1168
TXN201992,2026-07-21 18:03:00,BR141,POS1005,C204039,Visa,Fuel,Bengaluru,35762.64,INR,Approved,MC,359983,B14,E1010
TXN201993,2026-07-14 12:01:00,BR103,POS1169,C480692,RuPay,Dining,Bangalore Urban,9187.61,INR,Approved,VISA,486162,B13,E1109
TXN201994,2026-07-06 13:29:00,BR140,POS1132,C313586,RuPay,Pharmacy,Hyderabad,14118.07,INR,Reversed,NPCI,827489,B16,E1023
TXN201995,2026-07-22 07:38:00,BR106,POS1007,C409707,RuPay,Fuel,Pune,50224.55,INR,Approved,MC,871187,B21,E1175
TXN201996,2026-07-31 17:28:00,BR113,POS1085,C143928,RuPay,Fashion,Chennai,10679.55,INR,Approved,MC,866129,B18,E1056
TXN201997,2026-07-22 11:10:00,BR128,POS1130,C658052,RuPay,ATM,Visakhapatnam,62119.68,INR,Declined,MC,206399,B09,E1107
TXN201998,2026-07-20 21:04:00,BR118,POS1193,C899381,RuPay,Dining,Hyderabad,29915.78,INR,Approved,NPCI,836552,B22,E1103
TXN201999,2026-07-21 04:34:00,BR137,POS1199,C595074,Mastercard,Pharmacy,Mumbai,10385.43,INR,Approved,NPCI,548030,B08,E1268
TXN202000,2026-07-11 20:50:00,BR111,POS1170,C892898,Mastercard,ATM,Delhi,36328.94,INR,Approved,VISA,429468,B08,E1286
TXN202001,2026-07-22 22:42:00,BR101,POS1149,C565689,RuPay,Travel,Delhi,39332.01,INR,Approved,NPCI,377137,B31,E1322
TXN202002,2026-07-23 01:36:00,BR124,POS1140,C191524,RuPay,Fashion,Delhi,73876.08,INR,Reversed,VISA,455752,B22,E1309
TXN202003,2026-07-08 00:51:00,BR120,POS1024,C212088,RuPay,Grocery,Chennai,10066.96,INR,Approved,NPCI,539443,B23,E1094
TXN202004,2026-07-19 03:01:00,BR104,POS1101,C281585,Visa,Dining,Chennai,6245.15,INR,Approved,MC,792014,B01,E1246
TXN202005,2026-07-23 19:54:00,BR123,POS1127,C672730,Visa,Pharmacy,Chennai,34135.7,INR,Reversed,VISA,742381,B31,E1156
TXN202006,2026-07-25 02:36:00,BR128,POS1019,C296705,Mastercard,Utilities,Kolkata,15102.34,INR,Approved,MC,328083,B08,E1382
TXN202007,2026-07-30 16:26:00,BR109,POS1134,C961173,Mastercard,Fashion,Mumbai,39669.8,INR,Declined,MC,758666,B13,E1055
TXN202008,2026-07-15 04:17:00,BR116,POS1040,C455277,Visa,Dining,Pune,51034.86,INR,Approved,MC,119454,B04,E1379
TXN202009,2026-07-15 01:09:00,BR122,POS1148,C491905,Mastercard,Utilities,Mumbai,60606.51,INR,Approved,NPCI,968536,B17,E1334
TXN202010,2026-07-02 08:02:00,BR117,POS1197,C679726,Visa,Pharmacy,Delhi,52987.45,INR,Approved,VISA,665441,B13,E1399
TXN202011,2026-07-18 20:39:00,BR135,POS1145,C343081,RuPay,Electronics,Visakhapatnam,43866.94,INR,Approved,NPCI,973510,B14,E1095
TXN202012,2026-07-04 01:48:00,BR141,POS1176,C840112,Mastercard,Fashion,Visakhapatnam,54048.35,INR,Approved,NPCI,444062,B16,E1023
TXN202013,2026-07-15 04:53:00,BR144,POS1097,C453830,RuPay,Utilities,Visakhapatnam,30660.79,INR,Approved,MC,122284,B30,E1241
TXN202014,2026-07-01 06:49:00,BR121,POS1095,C373647,Mastercard,Electronics,Mumbai,63567.68,INR,Declined,MC,763206,B02,E1393
TXN202015,2026-07-15 12:04:00,BR101,POS1093,C857142,Mastercard,Dining,Kolkata,30865.26,INR,Declined,NPCI,264252,B04,E1250
TXN202016,2026-07-05 11:57:00,BR133,POS1024,C869218,Mastercard,Travel,Delhi,24621.77,INR,Approved,MC,101609,B27,E1166
TXN202017,2026-07-07 17:46:00,BR137,POS1030,C196433,Mastercard,Pharmacy,Pune,32954.63,INR,Approved,MC,505904,B08,E1400
TXN202018,2026-07-06 08:02:00,BR125,POS1110,C330286,Mastercard,ATM,Chennai,34418.29,INR,Approved,NPCI,772380,B22,E1282
TXN202019,2026-07-29 03:05:00,BR103,POS1109,C234336,Mastercard,Fashion,Bengaluru,16501.97,INR,Approved,NPCI,228682,B18,E1329
TXN202020,2026-07-14 21:54:00,BR138,POS1032,C887789,RuPay,Utilities,Pune,28263.43,INR,Approved,MC,617133,B31,E1075
TXN202021,2026-07-19 20:58:00,BR114,POS1018,C436817,Visa,Utilities,Chennai,30265.94,INR,Approved,MC,402226,B04,E1145
TXN202022,2026-07-08 19:07:00,BR120,POS1137,C434208,RuPay,Fuel,Hyderabad,18486.39,INR,Approved,MC,633921,B28,E1183
TXN202023,2026-07-05 05:24:00,BR105,POS1064,C608831,Mastercard,Grocery,Pune,17519.08,INR,Approved,MC,148128,B23,E1098
TXN202024,2026-07-02 23:41:00,BR138,POS1091,C244256,Visa,Dining,Bengaluru,72769.91,INR,Approved,NPCI,516318,B11,E1071
TXN202025,2026-07-02 12:01:00,BR110,POS1050,C816898,Visa,ATM,Pune,15815.49,INR,Approved,NPCI,753972,B28,E1392
TXN202026,2026-07-06 05:34:00,BR140,POS1066,C458546,Visa,Fashion,Kolkata,56223.92,INR,Approved,MC,639584,B12,E1395
TXN202027,2026-07-28 21:37:00,BR148,POS1036,C777661,Mastercard,Dining,Mumbai,68075.1,INR,Approved,NPCI,212165,B08,E1251
TXN202028,2026-07-07 03:08:00,BR110,POS1195,C244839,Visa,Electronics,Kolkata,10625.59,INR,Approved,VISA,976150,B25,E1001
TXN202029,2026-07-10 10:12:00,BR138,POS1197,C233444,Mastercard,Utilities,Delhi,45870.7,INR,Approved,NPCI,703621,B21,E1246
TXN202030,2026-07-25 11:15:00,BR113,POS1102,C923025,Mastercard,Utilities,Delhi,45025.91,INR,Approved,MC,327685,B02,E1083
TXN202031,2026-07-15 05:29:00,BR131,POS1142,C893040,Mastercard,ATM,Kolkata,37122.48,INR,Approved,VISA,332949,B29,E1112
TXN202032,2026-07-23 15:29:00,BR118,POS1135,C531090,RuPay,Fuel,Mumbai,33506.63,INR,Declined,MC,439758,B05,E1020
TXN202033,2026-07-24 11:08:00,BR113,POS1064,C983437,Mastercard,ATM,Chennai,62938.35,INR,Approved,NPCI,881363,B12,E1059
TXN202034,2026-07-02 20:51:00,BR137,POS1110,C189997,RuPay,Utilities,Visakhapatnam,50937.58,INR,Approved,VISA,862366,B10,E1260
TXN202035,2026-07-16 22:13:00,BR107,POS1128,C263000,Mastercard,ATM,Pune,61775.95,INR,Approved,MC,932197,B13,E1376
TXN202036,2026-07-23 12:08:00,BR149,POS1116,C516679,RuPay,Dining,Visakhapatnam,63172.37,INR,Declined,VISA,990997,B06,E1380
TXN202037,2026-07-25 23:49:00,BR139,POS1082,C648239,Visa,Grocery,Kolkata,40818.01,INR,Reversed,MC,638285,B29,E1009
TXN202038,2026-07-05 22:30:00,BR145,POS1045,C650104,RuPay,Fuel,Kolkata,72848.63,INR,Approved,MC,117539,B31,E1261
TXN202039,2026-07-21 03:21:00,BR127,POS1133,C928646,Mastercard,Utilities,Kolkata,52011.53,INR,Declined,VISA,993962,B29,E1208
TXN202040,2026-07-21 10:32:00,BR109,POS1077,C327674,Mastercard,Grocery,Delhi,51896.26,INR,Reversed,MC,249844,B27,E1082
TXN202041,2026-07-29 02:36:00,BR141,POS1198,C753998,Visa,Grocery,Bengaluru,44093.32,INR,Approved,VISA,466657,B18,E1273
TXN202042,2026-07-28 16:25:00,BR142,POS1062,C322230,Mastercard,ATM,Pune,47003.37,INR,Approved,VISA,499162,B10,E1270
TXN202043,2026-07-07 05:39:00,BR104,POS1139,C484770,Visa,Pharmacy,Mumbai,33096.52,INR,Approved,MC,857194,B10,E1391
TXN202044,2026-07-31 09:21:00,BR145,POS1078,C881475,RuPay,Fuel,Chennai,8272.03,INR,Approved,MC,270260,B02,E1000
TXN202045,2026-07-21 07:57:00,BR126,POS1110,C444469,RuPay,ATM,Chennai,57731.52,INR,Approved,NPCI,443783,B19,E1037
TXN202046,2026-07-18 10:57:00,BR105,POS1130,C580162,Visa,Travel,Hyderabad,57546.83,INR,Approved,MC,527401,B05,E1235
TXN202047,2026-07-10 04:48:00,BR112,POS1036,C460837,RuPay,Grocery,Delhi,4955.25,INR,Approved,NPCI,136966,B23,E1064
TXN202048,2026-07-18 21:42:00,BR101,POS1167,C434901,Visa,Utilities,Pune,13887.35,INR,Approved,VISA,516694,B24,E1362
TXN202049,2026-07-20 11:20:00,BR109,POS1121,C896874,RuPay,Dining,Kolkata,49808.06,INR,Approved,NPCI,999129,B09,E1339
TXN202050,2026-07-30 23:55:00,BR111,POS1198,C513428,Mastercard,Fuel,Pune,44882.4,INR,Reversed,MC,515234,B15,E1123
TXN202051,2026-07-07 06:25:00,BR130,POS1172,C649607,Visa,Dining,Delhi,41199.1,INR,Reversed,MC,828492,B06,E1359
TXN202052,2026-07-17 11:19:00,BR123,POS1152,C815579,Mastercard,Pharmacy,Mumbai,61715.63,INR,Approved,NPCI,653061,B05,E1381
TXN202053,2026-07-26 02:39:00,BR139,POS1188,C921268,RuPay,Dining,Bengaluru,47354.46,INR,Approved,NPCI,911796,B26,E1117
TXN202054,2026-07-16 21:51:00,BR102,POS1058,C899140,Mastercard,Fashion,Kolkata,37718.82,INR,Approved,MC,511778,B04,E1062
TXN202055,2026-07-11 21:59:00,BR124,POS1118,C548585,Visa,Fuel,Bengaluru,26219.46,INR,Declined,VISA,405504,B04,E1028
TXN202056,2026-07-09 10:14:00,BR104,POS1190,C291521,RuPay,Fashion,Visakhapatnam,29942.94,INR,Approved,VISA,659360,B21,E1384
TXN202057,2026-07-18 16:04:00,BR147,POS1191,C929436,Visa,Electronics,Kolkata,38176.79,INR,Approved,MC,401788,B28,E1283
TXN202058,2026-07-05 00:00:00,BR134,POS1143,C190049,RuPay,ATM,Bengaluru,64987.35,INR,Approved,MC,121886,B07,E1341
TXN202059,2026-07-22 13:18:00,BR120,POS1153,C807078,RuPay,Utilities,Kolkata,65817.54,INR,Approved,MC,877781,B31,E1290
TXN202060,2026-07-17 19:54:00,BR115,POS1011,C445185,Visa,Fashion,Visakhapatnam,6190.53,INR,Declined,MC,206187,B09,E1325
TXN202061,2026-07-01 09:48:00,BR114,POS1103,C761307,RuPay,Utilities,Visakhapatnam,69181.94,INR,Approved,VISA,439777,B05,E1371
TXN202062,2026-07-20 21:20:00,BR139,POS1149,C632418,Mastercard,Fuel,Kolkata,69719.16,INR,Approved,MC,950834,B16,E1104
TXN202063,2026-07-05 20:34:00,BR137,POS1044,C697720,RuPay,Electronics,Delhi,8255.85,INR,Approved,NPCI,198483,B24,E1364
TXN202064,2026-07-15 21:07:00,BR137,POS1143,C423570,RuPay,Fuel,Delhi,16605.75,INR,Approved,MC,492722,B11,E1131
TXN202065,2026-07-25 02:36:00,BR105,POS1016,C422454,Visa,Electronics,Delhi,37053.64,INR,Approved,NPCI,995601,B09,E1095
TXN202066,2026-07-13 22:44:00,BR124,POS1103,C613577,Mastercard,Fuel,Hyderabad,40466.42,INR,Approved,MC,148201,B09,E1011
TXN202067,2026-07-20 02:36:00,BR112,POS1070,C328567,Mastercard,Utilities,Mumbai,31242.53,INR,Reversed,MC,191541,B05,E1235
TXN202068,2026-07-27 16:20:00,BR132,POS1190,C906147,RuPay,Dining,Bengaluru,59637.28,INR,Approved,VISA,392701,B31,E1215
TXN202069,2026-07-31 09:31:00,BR149,POS1099,C124178,RuPay,Pharmacy,Hyderabad,23370.05,INR,Declined,MC,315516,B17,E1400
TXN202070,2026-07-11 12:00:00,BR136,POS1040,C395991,RuPay,Travel,Chennai,10069.32,INR,Approved,NPCI,878593,B01,E1316
TXN202071,2026-07-02 20:06:00,BR103,POS1184,C805282,Visa,Travel,Hyderabad,53005.65,INR,Approved,VISA,449507,B07,E1200
TXN202072,2026-07-08 09:02:00,BR124,POS1191,C594526,Mastercard,Grocery,Chennai,16615.7,INR,Approved,MC,566892,B29,E1241
TXN202073,2026-07-29 15:13:00,BR126,POS1077,C542960,Visa,Grocery,Kolkata,9509.97,INR,Declined,VISA,930465,B26,E1193
TXN202074,2026-07-09 20:48:00,BR141,POS1175,C963046,Mastercard,Utilities,Bengaluru,62429.84,INR,Approved,VISA,358379,B01,E1054
TXN202075,2026-07-15 13:48:00,BR143,POS1198,C888585,Visa,Pharmacy,Chennai,15406.69,INR,Approved,MC,317262,B03,E1363
TXN202076,2026-07-11 14:16:00,BR115,POS1075,C883067,Mastercard,Fuel,Mumbai,15554.44,INR,Approved,NPCI,977248,B02,E1130
TXN202077,2026-07-12 08:15:00,BR147,POS1033,C514680,RuPay,Fashion,Kolkata,43734.91,INR,Approved,NPCI,695510,B02,E1372
TXN202078,2026-07-10 16:14:00,BR124,POS1055,C905497,Mastercard,ATM,Hyderabad,12849.84,INR,Approved,VISA,991690,B17,E1161
TXN202079,2026-07-09 08:12:00,BR125,POS1130,C418218,Visa,Grocery,Pune,37447.26,INR,Approved,VISA,474075,B08,E1331
TXN202080,2026-07-05 06:20:00,BR103,POS1038,C763732,Visa,Utilities,Kolkata,74922.24,INR,Reversed,MC,237782,B07,E1361
TXN202081,2026-07-18 11:53:00,BR101,POS1136,C956468,Visa,Fashion,Mumbai,21516.03,INR,Approved,NPCI,446279,B29,E1174
TXN202082,2026-07-31 02:33:00,BR128,POS1057,C718523,Mastercard,Utilities,Mumbai,74552.98,INR,Approved,VISA,581319,B22,E1372
TXN202083,2026-07-28 15:21:00,BR115,POS1033,C302160,Mastercard,Fashion,Mumbai,40537.4,INR,Approved,NPCI,361389,B03,E1115
TXN202084,2026-07-22 22:45:00,BR112,POS1080,C790847,RuPay,Dining,Pune,46560.36,INR,Approved,MC,439846,B20,E1019
TXN202085,2026-07-06 03:16:00,BR146,POS1112,C955398,RuPay,Electronics,Hyderabad,55917.49,INR,Approved,NPCI,625360,B18,E1024
TXN202086,2026-07-09 15:14:00,BR142,POS1177,C760931,RuPay,Utilities,Delhi,17484.57,INR,Approved,MC,526088,B17,E1295
TXN202087,2026-07-07 17:39:00,BR143,POS1001,C870348,Visa,Electronics,Mumbai,6898.66,INR,Approved,NPCI,772594,B29,E1077
TXN202088,2026-07-02 03:14:00,BR122,POS1117,C849090,Visa,Fuel,Mumbai,39720.25,INR,Approved,NPCI,801937,B10,E1151
TXN202089,2026-07-21 05:35:00,BR119,POS1157,C820489,Mastercard,Pharmacy,Hyderabad,41217.83,INR,Approved,MC,122440,B26,E1396
TXN202090,2026-07-12 22:33:00,BR140,POS1183,C614385,Mastercard,Fuel,Visakhapatnam,28505.54,INR,Declined,NPCI,558694,B06,E1064
TXN202091,2026-07-02 05:29:00,BR150,POS1178,C627960,RuPay,Utilities,Mumbai,16701.06,INR,Approved,MC,585495,B31,E1107
TXN202092,2026-07-08 07:44:00,BR135,POS1182,C926869,Visa,Travel,Pune,73982.67,INR,Approved,MC,383007,B05,E1063
TXN202093,2026-07-06 03:01:00,BR145,POS1077,C554433,Visa,Fashion,Bengaluru,47613.6,INR,Approved,VISA,731967,B21,E1156
TXN202094,2026-07-21 19:09:00,BR139,POS1058,C217226,Mastercard,Dining,Visakhapatnam,18666.03,INR,Approved,NPCI,415950,B16,E1364
TXN202095,2026-07-26 23:32:00,BR123,POS1156,C109787,Mastercard,Electronics,Visakhapatnam,52858.31,INR,Reversed,MC,282083,B20,E1361
TXN202096,2026-07-31 13:24:00,BR134,POS1023,C984254,Visa,Grocery,Hyderabad,70644.57,INR,Approved,MC,581160,B31,E1376
TXN202097,2026-07-17 05:50:00,BR129,POS1071,C505776,Mastercard,Travel,Delhi,15747.54,INR,Approved,MC,678123,B30,E1195
TXN202098,2026-07-13 15:45:00,BR124,POS1065,C259133,RuPay,Travel,Pune,74473.49,INR,Declined,VISA,753767,B15,E1225
TXN202099,2026-07-15 23:21:00,BR106,POS1111,C866696,Visa,Dining,Bengaluru,27643.23,INR,Reversed,VISA,669419,B18,E1109
TXN202100,2026-07-19 19:28:00,BR142,POS1038,C121605,Visa,Electronics,Hyderabad,63815.16,INR,Approved,VISA,444390,B15,E1354
TXN202101,2026-07-17 06:04:00,BR113,POS1195,C648709,Mastercard,Dining,Hyderabad,13421.37,INR,Declined,MC,140720,B15,E1176
TXN202102,2026-07-09 21:56:00,BR137,POS1064,C331216,Mastercard,Pharmacy,Pune,30471.06,INR,Approved,NPCI,298470,B15,E1212
TXN202103,2026-07-28 18:47:00,BR140,POS1148,C218553,Visa,Fashion,Delhi,69760.11,INR,Reversed,MC,368733,B14,E1204
TXN202104,2026-07-23 13:59:00,BR103,POS1002,C103554,RuPay,Fuel,Chennai,69447.29,INR,Approved,VISA,835407,B03,E1274
TXN202105,2026-07-04 06:02:00,BR109,POS1089,C859597,RuPay,Electronics,Mumbai,5690.26,INR,Approved,MC,100845,B17,E1016
TXN202106,2026-07-08 12:59:00,BR118,POS1173,C476008,RuPay,Fuel,Pune,70949.63,INR,Approved,NPCI,600918,B30,E1277
TXN202107,2026-07-22 17:55:00,BR134,POS1022,C173658,Visa,Utilities,Mumbai,8363.81,INR,Approved,NPCI,143587,B03,E1047
TXN202108,2026-07-04 05:29:00,BR109,POS1112,C499005,Visa,Dining,Mumbai,55636.24,INR,Approved,NPCI,597432,B02,E1178
TXN202109,2026-07-25 11:28:00,BR125,POS1137,C473613,RuPay,Dining,Kolkata,30404.06,INR,Approved,NPCI,304439,B16,E1132
TXN202110,2026-07-31 00:19:00,BR138,POS1015,C795350,Visa,Electronics,Kolkata,63122.47,INR,Approved,VISA,452414,B13,E1095
TXN202111,2026-07-04 12:15:00,BR132,POS1043,C265307,Mastercard,Electronics,Chennai,15952.48,INR,Declined,VISA,862377,B01,E1263
TXN202112,2026-07-29 14:28:00,BR137,POS1060,C801530,RuPay,Fuel,Mumbai,41656.22,INR,Approved,VISA,969224,B08,E1391
TXN202113,2026-07-10 04:06:00,BR122,POS1122,C643086,RuPay,Travel,Chennai,71579.77,INR,Approved,NPCI,651107,B23,E1039
TXN202114,2026-07-02 13:48:00,BR144,POS1131,C858980,RuPay,Pharmacy,Visakhapatnam,13244.51,INR,Approved,NPCI,738934,B21,E1355
TXN202115,2026-07-21 13:14:00,BR149,POS1180,C706339,Visa,Grocery,Hyderabad,38765.26,INR,Approved,VISA,228491,B25,E1041
TXN202116,2026-07-28 23:57:00,BR102,POS1084,C721597,Visa,Electronics,Delhi,5268.99,INR,Approved,VISA,162735,B12,E1162
TXN202117,2026-07-03 01:56:00,BR130,POS1067,C801528,Visa,Dining,Kolkata,40134.81,INR,Approved,VISA,722464,B30,E1177
TXN202118,2026-07-13 10:54:00,BR121,POS1022,C894770,RuPay,Electronics,Kolkata,12050.3,INR,Approved,NPCI,913380,B13,E1153
TXN202119,2026-07-10 14:30:00,BR131,POS1029,C452332,Mastercard,Fashion,Visakhapatnam,9720.93,INR,Reversed,NPCI,193354,B21,E1180
TXN202120,2026-07-05 21:32:00,BR131,POS1085,C183577,RuPay,Fashion,Delhi,70712.16,INR,Approved,MC,798407,B09,E1273
TXN202121,2026-07-06 05:51:00,BR116,POS1159,C399631,Mastercard,Fashion,Delhi,43694.87,INR,Reversed,VISA,849764,B30,E1018
TXN202122,2026-07-07 18:17:00,BR130,POS1075,C505268,Visa,Electronics,Bengaluru,14057.29,INR,Approved,VISA,145838,B21,E1245
TXN202123,2026-07-11 15:53:00,BR127,POS1148,C355917,RuPay,Fuel,Chennai,971.88,INR,Approved,MC,469629,B24,E1257
TXN202124,2026-07-15 13:16:00,BR134,POS1030,C899218,Visa,Grocery,Mumbai,49553.43,INR,Approved,MC,977591,B02,E1086
